frame	acquisition	preprocessing	tracking	integration	raycasting	rendering	computation	total    	X          	Y          	Z         	tracked   	integrated	startTS	endTS
546	0.051834	0.087914	0.563261	0.416261	0.024569	0.000000	1.092005	1.143840	0.866306	0.129475	1.796826	1        	1	19158.788617	19159.932456	
547	0.055645	0.090272	0.641659	0.423691	0.021513	0.000000	1.177134	1.232779	0.868313	0.131272	1.784863	1        	1	19159.932490	19161.165269	
548	0.056106	0.083635	0.665210	0.424044	0.021327	0.000000	1.194215	1.250321	0.865196	0.131732	1.781531	1        	1	19161.165304	19162.415625	
549	0.054068	0.090296	0.633913	0.419458	0.027560	0.000000	1.171228	1.225296	0.866247	0.130796	1.775084	1        	1	19162.415683	19163.640978	
550	0.053693	0.089841	0.567946	0.417954	0.026334	0.000000	1.102075	1.155768	0.865632	0.133375	1.768492	1        	1	19163.641013	19164.796781	
551	0.053762	0.097705	0.554907	0.405713	0.023894	0.000000	1.082219	1.135981	0.866136	0.133804	1.760558	1        	1	19164.796875	19165.932856	
552	0.055454	0.087842	0.629486	0.415766	0.021596	0.000000	1.154690	1.210145	0.869370	0.134858	1.752550	1        	1	19165.932993	19167.143138	
553	0.053133	0.087677	0.474719	0.401274	0.021532	0.000000	0.985203	1.038336	0.867887	0.135074	1.749855	1        	1	19167.143221	19168.181557	
554	0.053325	0.096217	0.361937	0.415060	0.019088	0.000000	0.892301	0.945626	0.868371	0.133482	1.743268	1        	1	19168.181640	19169.127267	
555	0.055968	0.087560	0.500758	0.401781	0.021688	0.000000	1.011787	1.067755	0.869002	0.136182	1.735610	1        	1	19169.127311	19170.195067	
556	0.055047	0.087734	0.665136	0.390085	0.014247	0.000000	1.157202	1.212249	0.868568	0.138407	1.726751	1        	1	19170.195124	19171.407373	
557	0.053318	0.084543	0.746424	0.394804	0.019855	0.000000	1.245625	1.298943	0.867826	0.136195	1.722956	1        	1	19171.407470	19172.706413	
558	0.052856	0.089640	0.519863	0.408873	0.017301	0.000000	1.035677	1.088533	0.866254	0.133052	1.716937	1        	1	19172.706476	19173.795008	
559	0.052883	0.089673	0.412763	0.405932	0.018459	0.000000	0.926826	0.979709	0.865306	0.135879	1.712149	1        	1	19173.795063	19174.774772	
560	0.052962	0.088995	0.591931	0.387154	0.022218	0.000000	1.090298	1.143260	0.863909	0.136374	1.709339	1        	1	19174.774889	19175.918148	
561	0.053440	0.086896	0.550758	0.413750	0.021621	0.000000	1.073026	1.126466	0.866909	0.135423	1.701325	1        	1	19175.918251	19177.044717	
562	0.054167	0.093568	0.587175	0.406819	0.017464	0.000000	1.105026	1.159192	0.865395	0.136841	1.698600	1        	1	19177.044746	19178.203939	
563	0.053044	0.096296	0.572278	0.399768	0.021111	0.000000	1.089454	1.142498	0.867058	0.136775	1.689758	1        	1	19178.204094	19179.346591	
564	0.054950	0.094397	0.579499	0.410801	0.020010	0.000000	1.104708	1.159658	0.867304	0.134657	1.684173	1        	1	19179.346644	19180.506301	
565	0.053442	0.078449	0.564537	0.397403	0.018157	0.000000	1.058547	1.111989	0.870691	0.132070	1.673530	1        	1	19180.506335	19181.618324	
566	0.052996	0.096887	0.699725	0.403004	0.020364	0.000000	1.219979	1.272975	0.871296	0.130939	1.666490	1        	1	19181.618365	19182.891340	
567	0.054101	0.095718	0.695190	0.395869	0.022385	0.000000	1.209162	1.263263	0.872643	0.130680	1.660211	1        	1	19182.891373	19184.154636	
568	0.053698	0.089083	0.547331	0.405803	0.020174	0.000000	1.062391	1.116090	0.874583	0.128332	1.651035	1        	1	19184.154685	19185.270774	
569	0.053280	0.096986	0.551878	0.395586	0.022737	0.000000	1.067187	1.120467	0.876520	0.126954	1.640600	1        	1	19185.270865	19186.391332	
570	0.056427	0.090317	0.485317	0.406592	0.021064	0.000000	1.003290	1.059718	0.875427	0.128951	1.630424	1        	1	19186.391363	19187.451081	
571	0.054653	0.089937	0.618187	0.420709	0.020435	0.000000	1.149269	1.203921	0.874155	0.130743	1.622240	1        	1	19187.451115	19188.655036	
572	0.057583	0.099069	0.603234	0.399527	0.018340	0.000000	1.120171	1.177753	0.874025	0.126533	1.613333	1        	1	19188.660113	19189.837866	
573	0.054786	0.072745	0.626938	0.407111	0.019464	0.000000	1.126259	1.181045	0.873327	0.125933	1.603883	1        	1	19189.837900	19191.018945	
574	0.055153	0.090224	0.620418	0.401536	0.020447	0.000000	1.132625	1.187778	0.870620	0.127350	1.597183	1        	1	19191.019009	19192.206787	
575	0.055103	0.097508	0.696928	0.419208	0.019167	0.000000	1.232811	1.287914	0.869220	0.124458	1.587613	1        	1	19192.206820	19193.494734	
576	0.054226	0.089817	0.611505	0.414541	0.021136	0.000000	1.136999	1.191225	0.868296	0.120431	1.580161	1        	1	19193.494769	19194.685994	
577	0.060189	0.081947	0.541016	0.412305	0.023187	0.000000	1.058456	1.118645	0.866884	0.122580	1.571165	1        	1	19194.686051	19195.804696	
578	0.054526	0.090109	0.596510	0.395840	0.021069	0.000000	1.103528	1.158055	0.865918	0.121962	1.561623	1        	1	19195.804729	19196.962783	
579	0.054900	0.081107	0.693953	0.390737	0.016767	0.000000	1.182565	1.237465	0.865314	0.119136	1.552571	1        	1	19196.962909	19198.200374	
580	0.053507	0.085138	0.501185	0.392573	0.021567	0.000000	1.000463	1.053969	0.864701	0.117937	1.541695	1        	1	19198.200413	19199.254382	
581	0.053516	0.079672	0.583500	0.409438	0.021987	0.000000	1.094596	1.148113	0.863158	0.118098	1.532547	1        	1	19199.254465	19200.402578	
582	0.053665	0.087209	0.487097	0.379084	0.021040	0.000000	0.974430	1.028095	0.861669	0.115998	1.521643	1        	1	19200.402634	19201.430729	
583	0.054251	0.088135	0.805678	0.385008	0.017991	0.000000	1.296813	1.351064	0.861375	0.113112	1.512022	1        	1	19201.430839	19202.781903	
584	0.105655	0.087732	0.594618	0.389079	0.016985	0.000000	1.088414	1.194069	0.859299	0.113351	1.501045	1        	1	19202.782065	19203.976133	
585	0.055360	0.087053	0.543361	0.427695	0.020363	0.000000	1.078473	1.133832	0.857970	0.113106	1.489877	1        	1	19203.976175	19205.110007	
586	0.055991	0.098647	0.805143	0.400722	0.020135	0.000000	1.324647	1.380639	0.857446	0.109578	1.478651	1        	1	19205.110062	19206.490701	
587	0.056337	0.091979	0.596394	0.389857	0.020336	0.000000	1.098566	1.154904	0.856043	0.108562	1.468253	1        	1	19206.490751	19207.645655	
588	0.054312	0.089441	0.516309	0.387905	0.021692	0.000000	1.015347	1.069660	0.853026	0.110519	1.441201	1        	1	19207.645781	19208.715441	
589	0.054050	0.079951	0.528097	0.394937	0.017831	0.000000	1.020815	1.074865	0.851134	0.112707	1.431378	1        	1	19208.715517	19209.790383	
590	0.053943	0.080031	0.523007	0.395928	0.026023	0.000000	1.024988	1.078931	0.848617	0.113931	1.419688	1        	1	19209.790447	19210.869378	
591	0.052555	0.078394	0.477151	0.385807	0.021232	0.000000	0.962584	1.015139	0.847305	0.111600	1.407993	1        	1	19210.869428	19211.884567	
592	0.054520	0.083515	0.651318	0.393562	0.018810	0.000000	1.147205	1.201725	0.846166	0.109129	1.394402	1        	1	19211.884684	19213.086408	
593	0.060489	0.086091	0.581009	0.388204	0.030311	0.000000	1.085615	1.146104	0.844176	0.109137	1.381571	1        	1	19213.086461	19214.232565	
594	0.053332	0.079237	0.570595	0.390930	0.019700	0.000000	1.060462	1.113794	0.842533	0.108810	1.369557	1        	1	19214.232616	19215.346410	
595	0.056980	0.090663	0.623348	0.401311	0.019926	0.000000	1.135248	1.192228	0.839893	0.107951	1.360495	1        	1	19215.346521	19216.538749	
596	0.054741	0.089637	0.593830	0.382269	0.020586	0.000000	1.086322	1.141063	0.838020	0.109518	1.347484	1        	1	19216.538783	19217.679846	
597	0.055249	0.091501	0.607302	0.386638	0.021733	0.000000	1.107174	1.162423	0.835155	0.111504	1.337099	1        	1	19217.679964	19218.842387	
598	0.055043	0.090587	0.562845	0.399936	0.018495	0.000000	1.071863	1.126906	0.833344	0.111237	1.323506	1        	1	19218.842422	19219.969328	
599	0.081644	0.088081	0.614336	0.394875	0.018056	0.000000	1.115349	1.196992	0.830178	0.113369	1.313450	1        	1	19219.969394	19221.166386	
600	0.056923	0.090057	0.648480	0.400237	0.019710	0.000000	1.158484	1.215407	0.828021	0.113287	1.302076	1        	1	19221.166422	19222.381829	
601	0.057449	0.089861	0.615876	0.408203	0.026314	0.000000	1.140254	1.197704	0.824848	0.113271	1.291797	1        	1	19222.381962	19223.579666	
602	0.053464	0.091871	0.605081	0.392285	0.019937	0.000000	1.109175	1.162639	0.822785	0.113405	1.279207	1        	1	19223.579712	19224.742351	
603	0.055373	0.091411	0.611673	0.385801	0.019456	0.000000	1.108341	1.163715	0.819269	0.113754	1.270072	1        	1	19224.742444	19225.906158	
604	0.056250	0.091772	0.567273	0.392039	0.020592	0.000000	1.071676	1.127927	0.815859	0.114288	1.261814	1        	1	19225.906206	19227.034133	
605	0.055640	0.091573	0.652835	0.394620	0.031968	0.000000	1.170996	1.226636	0.812945	0.113386	1.253283	1        	1	19227.034253	19228.260889	
606	0.095824	0.091621	0.626216	0.393595	0.022197	0.000000	1.133628	1.229453	0.810400	0.110972	1.245497	1        	1	19228.260938	19229.490390	
607	0.055649	0.089879	0.593564	0.391139	0.021252	0.000000	1.095834	1.151483	0.808094	0.109999	1.232412	1        	1	19229.490502	19230.641984	
608	0.054595	0.088662	0.605309	0.389806	0.017646	0.000000	1.101424	1.156019	0.804898	0.111579	1.223528	1        	1	19230.642057	19231.798076	
609	0.054804	0.084684	0.527265	0.368578	0.013702	0.000000	0.994229	1.049033	0.803222	0.109312	1.214763	1        	1	19231.798129	19232.847162	
610	0.055265	0.087039	0.515235	0.463827	0.017990	0.000000	1.084090	1.139355	0.801128	0.104887	1.206381	1        	1	19232.847203	19233.986558	
611	0.054957	0.097896	0.573592	0.408623	0.021161	0.000000	1.101271	1.156227	0.799606	0.104254	1.192710	1        	1	19233.989871	19235.146099	
612	0.057608	0.081730	0.555737	0.378825	0.028685	0.000000	1.044977	1.102585	0.796595	0.104880	1.183661	1        	1	19235.146133	19236.248717	
613	0.054206	0.091786	0.560650	0.391629	0.018917	0.000000	1.062981	1.117187	0.794386	0.102678	1.176069	1        	1	19236.248749	19237.365936	
614	0.056100	0.089915	0.625824	0.375399	0.020957	0.000000	1.112094	1.168194	0.792345	0.100157	1.162919	1        	1	19237.365971	19238.534165	
615	0.056659	0.091613	0.617786	0.388914	0.027754	0.000000	1.126067	1.182726	0.790941	0.098842	1.154602	1        	1	19238.534256	19239.716983	
616	0.054705	0.090227	0.617868	0.374232	0.019741	0.000000	1.102068	1.156773	0.789348	0.096150	1.143651	1        	1	19239.717014	19240.873787	
617	0.053855	0.092282	0.572605	0.393229	0.020903	0.000000	1.079019	1.132874	0.787303	0.094430	1.132515	1        	1	19240.880307	19242.013181	
618	0.057786	0.090784	0.619202	0.395380	0.017782	0.000000	1.123148	1.180934	0.786066	0.092391	1.119826	1        	1	19242.013249	19243.194183	
619	0.055782	0.080849	0.611078	0.386420	0.028038	0.000000	1.106384	1.162167	0.784761	0.091744	1.104712	1        	1	19243.194247	19244.356413	
620	0.054521	0.090703	0.863520	0.390847	0.022319	0.000000	1.367388	1.421909	0.781764	0.092836	1.095629	1        	1	19244.356433	19245.778342	
621	0.056286	0.088039	0.621412	0.380348	0.017170	0.000000	1.106969	1.163254	0.779991	0.092417	1.085227	1        	1	19245.778392	19246.941647	
622	0.060978	0.099540	0.637384	0.383227	0.018699	0.000000	1.138850	1.199828	0.777964	0.090351	1.074382	1        	1	19246.941767	19248.141596	
623	0.053100	0.088782	0.560991	0.381277	0.017960	0.000000	1.049009	1.102110	0.775524	0.091012	1.063528	1        	1	19248.151679	19249.253788	
624	0.055253	0.088995	0.428486	0.380258	0.014866	0.000000	0.912605	0.967859	0.772438	0.091577	1.052514	1        	1	19249.253852	19250.221710	
625	0.054797	0.090214	0.547682	0.370557	0.019638	0.000000	1.028090	1.082887	0.769551	0.090066	1.042395	1        	1	19250.221813	19251.304700	
626	0.055116	0.086781	0.798124	0.365226	0.019679	0.000000	1.269810	1.324927	0.767533	0.087800	1.032898	1        	1	19251.304756	19252.629683	
627	0.055102	0.089413	0.644042	0.367597	0.019821	0.000000	1.120874	1.175976	0.764601	0.087809	1.023031	1        	1	19252.629733	19253.805709	
628	0.055037	0.089435	0.515834	0.480298	0.019174	0.000000	1.104741	1.159778	0.760734	0.089476	1.013277	1        	1	19253.805812	19254.965590	
629	0.055440	0.090093	0.527650	0.371504	0.018981	0.000000	1.008227	1.063667	0.758041	0.088823	1.007420	1        	1	19254.965694	19256.029361	
630	0.055370	0.087783	0.630788	0.367918	0.018456	0.000000	1.104945	1.160315	0.754070	0.088488	0.997447	1        	1	19256.029488	19257.189803	
631	0.056532	0.080128	0.473041	0.375987	0.006829	0.000000	0.935985	0.992517	0.749968	0.089605	0.989979	1        	1	19257.189868	19258.182385	
632	0.055211	0.090297	0.598008	0.371130	0.016645	0.000000	1.076080	1.131291	0.746154	0.088611	0.984066	1        	1	19258.182429	19259.313720	
633	0.057643	0.089531	0.509493	0.377300	0.017981	0.000000	0.994305	1.051948	0.742043	0.089386	0.973378	1        	1	19259.313767	19260.365715	
634	0.057586	0.081457	0.575232	0.377120	0.026520	0.000000	1.060329	1.117915	0.736755	0.091395	0.966215	1        	1	19260.365837	19261.483751	
635	0.054568	0.089892	0.583803	0.451485	0.028853	0.000000	1.154033	1.208600	0.732649	0.090796	0.960050	1        	1	19261.483785	19262.692385	
636	0.053917	0.092014	0.585904	0.375059	0.018104	0.000000	1.071081	1.124999	0.729090	0.089442	0.951219	1        	1	19262.692416	19263.817415	
637	0.055133	0.080250	0.545504	0.380332	0.018879	0.000000	1.024965	1.080098	0.724575	0.089864	0.944161	1        	1	19263.817465	19264.897563	
638	0.054863	0.089306	0.642035	0.375104	0.018582	0.000000	1.125028	1.179891	0.721185	0.087944	0.936150	1        	1	19264.897673	19266.077564	
639	0.055159	0.089942	0.640465	0.366181	0.019848	0.000000	1.116436	1.171595	0.715961	0.086311	0.930764	1        	1	19266.077598	19267.249193	
640	0.054876	0.090566	0.581662	0.380184	0.019506	0.000000	1.071919	1.126794	0.711774	0.084757	0.924829	1        	1	19267.249244	19268.376038	
641	0.088257	0.085256	0.515742	0.366193	0.016211	0.000000	0.983402	1.071659	0.706643	0.083779	0.917878	1        	1	19268.376160	19269.447819	
642	0.055989	0.089921	0.577474	0.370652	0.015759	0.000000	1.053806	1.109795	0.701205	0.082512	0.913496	1        	1	19269.447872	19270.557667	
643	0.056454	0.074357	0.445344	0.368883	0.018283	0.000000	0.906867	0.963321	0.696491	0.080726	0.906617	1        	1	19270.557728	19271.521048	
644	0.061068	0.089285	0.583619	0.370982	0.019056	0.000000	1.062941	1.124010	0.690728	0.079711	0.901212	1        	1	19271.521209	19272.645219	
645	0.054962	0.098051	0.840886	0.368899	0.027242	0.000000	1.335078	1.390039	0.685705	0.077718	0.895557	1        	1	19272.645353	19274.035392	
646	0.053647	0.080969	0.616624	0.378272	0.020203	0.000000	1.096068	1.149715	0.679207	0.076376	0.891550	1        	1	19274.035418	19275.185132	
647	0.054701	0.088580	0.550969	0.364745	0.016170	0.000000	1.020464	1.075165	0.671886	0.076572	0.885839	1        	1	19275.185193	19276.260358	
648	0.054799	0.080486	0.468900	0.362172	0.026521	0.000000	0.938080	0.992879	0.665081	0.075974	0.881512	1        	1	19276.260399	19277.253277	
649	0.053523	0.088619	0.798375	0.364536	0.018731	0.000000	1.270261	1.323784	0.657854	0.073168	0.877051	1        	1	19277.253307	19278.577092	
650	0.055636	0.079860	0.735502	0.352329	0.015718	0.000000	1.183409	1.239046	0.643791	0.066253	0.868741	1        	1	19278.577141	19279.816187	
651	0.055030	0.079407	0.572638	0.363672	0.019252	0.000000	1.034968	1.089998	0.626226	0.066487	0.857861	1        	1	19279.816222	19280.906220	
652	0.081581	0.089088	0.668556	0.364869	0.018650	0.000000	1.141163	1.222744	0.616792	0.067181	0.853043	1        	1	19280.906368	19282.129113	
653	0.055707	0.089140	0.614237	0.364253	0.028976	0.000000	1.096607	1.152314	0.606437	0.070150	0.847771	1        	1	19282.129201	19283.281515	
654	0.053028	0.080027	0.650697	0.387051	0.016865	0.000000	1.134640	1.187667	0.596146	0.069784	0.845203	1        	1	19283.281547	19284.469214	
655	0.054786	0.094183	0.535207	0.362830	0.026888	0.000000	1.019108	1.073894	0.586587	0.067768	0.839401	1        	1	19284.469243	19285.543137	
656	0.053066	0.082699	0.561193	0.372239	0.016791	0.000000	1.032922	1.085988	0.575766	0.068071	0.835210	1        	1	19285.543169	19286.629158	
657	0.054886	0.085602	0.522348	0.396031	0.016244	0.000000	1.020225	1.075111	0.565100	0.068502	0.832531	1        	1	19286.629274	19287.704385	
658	0.055360	0.088043	0.501796	0.358115	0.013144	0.000000	0.961098	1.016458	0.553832	0.069841	0.827607	1        	1	19287.704416	19288.720874	
659	0.055016	0.095552	0.600304	0.361547	0.028593	0.000000	1.085996	1.141012	0.542008	0.072681	0.824382	1        	1	19288.720910	19289.861921	
660	0.053224	0.085004	0.554034	0.377984	0.024359	0.000000	1.041381	1.094604	0.531151	0.073671	0.820973	1        	1	19289.861961	19290.956565	
661	0.057972	0.085430	0.587409	0.350259	0.019013	0.000000	1.042111	1.100084	0.519044	0.076141	0.816429	1        	1	19290.956602	19292.056686	
662	0.055279	0.082221	0.766710	0.354231	0.027222	0.000000	1.230385	1.285664	0.507170	0.079437	0.815967	1        	1	19292.056752	19293.342416	
663	0.053026	0.089804	0.543767	0.371006	0.016800	0.000000	1.021377	1.074404	0.496447	0.079054	0.811559	1        	1	19293.342462	19294.416865	
664	0.055218	0.080675	0.793014	0.367510	0.018889	0.000000	1.260088	1.315306	0.486199	0.076068	0.806817	1        	1	19294.416951	19295.732257	
665	0.054713	0.088385	0.454415	0.350394	0.018122	0.000000	0.911316	0.966029	0.475600	0.076595	0.804512	1        	1	19295.732307	19296.698336	
666	0.055123	0.080670	0.695540	0.352711	0.018283	0.000000	1.147205	1.202327	0.464459	0.078768	0.800051	1        	1	19296.698384	19297.900711	
667	0.056447	0.090216	0.788602	0.360154	0.011730	0.000000	1.250702	1.307149	0.453820	0.081604	0.798252	1        	1	19297.900772	19299.207921	
668	0.056759	0.087058	0.619272	0.375937	0.017789	0.000000	1.100055	1.156814	0.442720	0.085836	0.795138	1        	1	19299.207954	19300.364768	
669	0.057037	0.090585	0.779514	0.352694	0.028286	0.000000	1.251079	1.308115	0.431710	0.087078	0.792092	1        	1	19300.364855	19301.672970	
670	0.054764	0.078981	0.598361	0.358926	0.018035	0.000000	1.054302	1.109066	0.422069	0.086896	0.789123	1        	1	19301.673002	19302.782068	
671	0.054602	0.081084	0.440266	0.352874	0.017746	0.000000	0.891970	0.946573	0.412516	0.086873	0.785836	1        	1	19302.782101	19303.728674	
672	0.055109	0.080752	0.523310	0.349636	0.011151	0.000000	0.964849	1.019958	0.402840	0.089576	0.782371	1        	1	19303.728788	19304.748746	
673	0.055243	0.080575	0.610001	0.362371	0.015120	0.000000	1.068067	1.123311	0.393867	0.090130	0.778056	1        	1	19304.748779	19305.872089	
674	0.054677	0.071969	0.481574	0.361660	0.028404	0.000000	0.943606	0.998282	0.385021	0.091185	0.774600	1        	1	19305.872138	19306.870420	
675	0.053455	0.087004	0.643482	0.353093	0.017094	0.000000	1.100674	1.154129	0.376302	0.092919	0.771677	1        	1	19306.870469	19308.024598	
676	0.085972	0.089555	0.670653	0.359881	0.017013	0.000000	1.137101	1.223073	0.367152	0.097196	0.767476	1        	1	19308.024750	19309.247823	
677	0.054963	0.088890	0.621846	0.359910	0.023462	0.000000	1.094108	1.149071	0.358384	0.100269	0.766472	1        	1	19309.247985	19310.397056	
678	0.054293	0.090215	0.616050	0.356100	0.017667	0.000000	1.080032	1.134325	0.350129	0.102304	0.762915	1        	1	19310.397104	19311.531429	
679	0.055243	0.087133	0.797759	0.355285	0.018018	0.000000	1.258195	1.313438	0.341238	0.104465	0.758391	1        	1	19311.531478	19312.844916	
680	0.055221	0.096968	0.769756	0.364073	0.015829	0.000000	1.246626	1.301847	0.333341	0.104217	0.755141	1        	1	19312.845053	19314.146900	
681	0.092745	0.081269	0.776622	0.358469	0.016483	0.000000	1.232844	1.325589	0.325298	0.105764	0.751822	1        	1	19314.146965	19315.472553	
682	0.060404	0.090036	0.550981	0.356490	0.018284	0.000000	1.015791	1.076195	0.317049	0.109261	0.748561	1        	1	19315.472602	19316.548797	
683	0.055176	0.080037	0.556528	0.356280	0.018299	0.000000	1.011143	1.066320	0.309075	0.111960	0.745306	1        	1	19316.548937	19317.615256	
684	0.055237	0.081528	0.677927	0.357089	0.018433	0.000000	1.134977	1.190214	0.300797	0.113144	0.741150	1        	1	19317.615307	19318.805522	
685	0.054897	0.090279	0.609103	0.352176	0.015553	0.000000	1.067111	1.122008	0.293051	0.113976	0.736185	1        	1	19318.805628	19319.927636	
686	0.057880	0.072434	0.721367	0.362753	0.018189	0.000000	1.174743	1.232623	0.284495	0.117621	0.731423	1        	1	19319.927667	19321.160290	
687	0.055354	0.087371	0.728642	0.355175	0.013806	0.000000	1.184994	1.240348	0.276368	0.121214	0.726517	1        	1	19321.160408	19322.400756	
688	0.055614	0.092421	0.444202	0.358800	0.016762	0.000000	0.912185	0.967799	0.268046	0.122971	0.721343	1        	1	19322.400806	19323.368605	
689	0.055954	0.091524	0.676644	0.395332	0.016660	0.000000	1.180160	1.236114	0.259759	0.124632	0.716384	1        	1	19323.368664	19324.604778	
690	0.057325	0.093259	0.666494	0.379127	0.018390	0.000000	1.157270	1.214595	0.251880	0.126083	0.710979	1        	1	19324.604883	19325.819478	
691	0.055317	0.093960	0.646073	0.371485	0.027747	0.000000	1.139264	1.194581	0.243074	0.130497	0.705202	1        	1	19325.819523	19327.014104	
692	0.054596	0.084236	0.787609	0.364919	0.018239	0.000000	1.255003	1.309598	0.234545	0.134273	0.698567	1        	1	19327.014135	19328.323733	
693	0.055494	0.090247	0.617034	0.370693	0.019381	0.000000	1.097355	1.152849	0.226809	0.134813	0.692650	1        	1	19328.323795	19329.476645	
694	0.094338	0.090520	0.714884	0.381302	0.018023	0.000000	1.204729	1.299067	0.219453	0.134063	0.684601	1        	1	19329.476751	19330.775818	
695	0.059248	0.085762	0.550948	0.359486	0.016907	0.000000	1.013102	1.072349	0.212492	0.133508	0.678113	1        	1	19330.776093	19331.848442	
696	0.054883	0.089633	0.496437	0.357786	0.017032	0.000000	0.960888	1.015771	0.204929	0.135803	0.671484	1        	1	19331.848514	19332.864285	
697	0.055449	0.082082	0.537773	0.352741	0.012074	0.000000	0.984670	1.040119	0.197113	0.139071	0.665768	1        	1	19332.864382	19333.904501	
698	0.057417	0.088809	0.579769	0.345964	0.018120	0.000000	1.032662	1.090080	0.188382	0.143629	0.659816	1        	1	19333.904603	19334.994683	
699	0.054978	0.089090	0.540387	0.362010	0.018398	0.000000	1.009885	1.064863	0.180261	0.147561	0.653977	1        	1	19334.994777	19336.059640	
700	0.054998	0.081683	0.447904	0.351091	0.018763	0.000000	0.899442	0.954440	0.171790	0.150954	0.646870	1        	1	19336.059689	19337.014129	
701	0.057336	0.092333	0.622334	0.381638	0.017305	0.000000	1.113609	1.170946	0.163834	0.153497	0.639949	1        	1	19337.014290	19338.185235	
702	0.057343	0.092608	0.805216	0.370703	0.013743	0.000000	1.282270	1.339613	0.155988	0.154881	0.634234	1        	1	19338.185266	19339.524879	
703	0.055882	0.091125	0.553293	0.364669	0.018733	0.000000	1.027819	1.083702	0.149035	0.156028	0.627386	1        	1	19339.524931	19340.608633	
704	0.057945	0.091764	0.552764	0.382749	0.019288	0.000000	1.046565	1.104510	0.140365	0.162076	0.622558	1        	1	19340.608687	19341.713197	
705	0.057498	0.089961	0.566976	0.377576	0.018827	0.000000	1.053340	1.110838	0.132065	0.166512	0.617729	1        	1	19341.713268	19342.824106	
706	0.082799	0.079141	0.575991	0.360122	0.017930	0.000000	1.033184	1.115983	0.124956	0.166675	0.613363	1        	1	19342.824211	19343.940194	
707	0.055226	0.090931	0.601367	0.368459	0.015941	0.000000	1.076698	1.131924	0.117230	0.169963	0.608621	1        	1	19343.940243	19345.072167	
708	0.055938	0.089428	0.554546	0.354370	0.018050	0.000000	1.016394	1.072331	0.109156	0.174484	0.604860	1        	1	19345.072210	19346.144541	
709	0.055715	0.085066	0.537650	0.350967	0.018061	0.000000	0.991744	1.047459	0.103009	0.171983	0.600689	1        	1	19346.144661	19347.192120	
710	0.056179	0.088993	0.586366	0.361596	0.018585	0.000000	1.055540	1.111719	0.096295	0.173192	0.596208	1        	1	19347.192214	19348.303933	
711	0.054944	0.089882	0.658231	0.360337	0.017503	0.000000	1.125954	1.180898	0.087927	0.181383	0.593811	1        	1	19348.304028	19349.484927	
712	0.060549	0.091250	0.568874	0.364357	0.018548	0.000000	1.043028	1.103577	0.080052	0.183749	0.590884	1        	1	19349.485053	19350.588630	
713	0.055218	0.089259	0.533494	0.378183	0.018158	0.000000	1.019095	1.074313	0.075209	0.180586	0.590102	1        	1	19350.588737	19351.663050	
714	0.055166	0.088863	0.583899	0.375131	0.019012	0.000000	1.066906	1.122072	0.066897	0.187861	0.589167	1        	1	19351.663148	19352.785220	
715	0.057464	0.081056	0.723613	0.392151	0.019460	0.000000	1.216280	1.273744	0.058199	0.194791	0.588700	1        	1	19352.785253	19354.058997	
716	0.058685	0.091579	0.645337	0.381503	0.017829	0.000000	1.136247	1.194933	0.051521	0.196659	0.590724	1        	1	19354.059030	19355.253963	
717	0.057773	0.090376	0.639266	0.386354	0.016474	0.000000	1.132469	1.190242	0.045141	0.198325	0.593365	1        	1	19355.254026	19356.444268	
718	0.057553	0.079176	0.572659	0.384516	0.018537	0.000000	1.054888	1.112441	0.037798	0.203027	0.596351	1        	1	19356.444338	19357.556779	
719	0.057413	0.090970	0.575055	0.373821	0.018732	0.000000	1.058578	1.115991	0.030128	0.206389	0.598433	1        	1	19357.556850	19358.672840	
720	0.057739	0.093382	0.590486	0.375742	0.018477	0.000000	1.078087	1.135826	0.022737	0.208756	0.601994	1        	1	19358.672895	19359.808721	
721	0.056620	0.091815	0.566816	0.387980	0.016809	0.000000	1.063419	1.120040	0.015947	0.209762	0.606822	1        	1	19359.808850	19360.928890	
722	0.056279	0.091175	0.578431	0.383500	0.018027	0.000000	1.071133	1.127412	0.008157	0.212265	0.610942	1        	1	19360.928996	19362.056408	
723	0.057729	0.089878	0.618208	0.376829	0.017856	0.000000	1.102772	1.160500	0.000576	0.213559	0.616145	1        	1	19362.056536	19363.217036	
724	0.057816	0.093794	0.616006	0.367891	0.017671	0.000000	1.095362	1.153178	-0.007559	0.215808	0.621203	1        	1	19363.217154	19364.370332	
725	0.055315	0.099794	0.549169	0.374408	0.016040	0.000000	1.039412	1.094728	-0.016071	0.218513	0.626849	1        	1	19364.370454	19365.465182	
726	0.058765	0.094808	0.588227	0.379864	0.017662	0.000000	1.080562	1.139327	-0.024093	0.219911	0.632499	1        	1	19365.465270	19366.604597	
727	0.090356	0.092845	0.579739	0.383077	0.018315	0.000000	1.073976	1.164332	-0.033211	0.222068	0.638189	1        	1	19366.604758	19367.769090	
728	0.056351	0.090701	0.630376	0.370956	0.018742	0.000000	1.110775	1.167126	-0.041842	0.224470	0.644969	1        	1	19367.769191	19368.936317	
729	0.055532	0.089926	0.583877	0.376284	0.018732	0.000000	1.068820	1.124351	-0.050532	0.226846	0.652026	1        	1	19368.936416	19370.060767	
730	0.056080	0.091457	0.585516	0.384519	0.028175	0.000000	1.089667	1.145747	-0.059029	0.228004	0.658551	1        	1	19370.060801	19371.206548	
